875	1491			
0	875			
0	635			
0	4548			
0	23382			
0	875			
0	0			
635	23382			
635	875			
635	0			
4548	23382			
4548	875			
4548	0			
23382	875			
23382	0			
875	0			
4548	6898			
4548	259307			
4548	4144			
635	6898			
635	259307			
635	4144			
6898	4144			
259307	4144			
23382	1789			
4144	1789			
4144	262			
1789	262			
262	6723			
6723	4507			
84245	4507			
51074	84245			
51074	58478			
55256	55256			
55256	58478			
55256	58478			
6898	55256			
259307	55256			
262	6611			
6611	4507			
1491	0			
2806	4191			
594	587			
1738	594			
1738	1629			
594	1629			
3712	1629			
1629	34			
3030	3712			
64087	3712			
3030	34			
64087	34			
64087	3030			
549	64087			
54511	549			
3158	549			
64064	54511			
39	3158			
39	3158			
3158	64064			
39	64064			
39	54511			
54511	3032			
3158	3032			
39	3032			
4594	84693			
84693	5096			
5096	4329			
3032	5096			
3032	4329			
3032	3033			
3032	3028			
3030	3033			
3030	3028			
3030	34			
3030	36			
3030	35			
1629	35			
1629	36			
1629	34			
594	1629			
594	1738			
1738	1629			
594	587			
594	259307			
587	594			
594	1629			
1738	594			
1738	1629			
1629	35			
36	1629			
34	1629			
3030	35			
36	3030			
3030	34			
26275	3030			
3033	26275			
11112	26275			
4329	11112			
316	11112			
501	11112			
18	11112			
3033	4329			
3033	316			
3033	501			
3033	18			
316	4329			
501	4329			
4329	18			
316	18			
501	18			
3158	54511			
3158	54511			
587	0			
54511	0			
3158	0			
39	0			
3032	0			
4594	0			
5096	0			
4329	0			
3032	0			
587	0			
259307	0			
587	0			
18	0			
27034	3030			
27034	1629			
0	4329			
0	316			
0	501			
0	18			
0	11112			
0	3033			
0	0			
0	0			
0	1629			
0	34			
0	35			
0	36			
0	27034			
0	1629			
0	35			
0	36			
0	34			
0	5096			
0	84693			
0	0			
0	3032			
0	4329			
0	5096			
0	5096			
0	4329			
0	3032			
0	0			
0	3032			
0	39			
0	3158			
0	54511			
197322	84693			
4594	197322			
197322	501			
197322	316			
0	501			
0	316			
0	197322			
65985	39			
65985	3158			
65985	54511			
0	54511			
0	3158			
0	549			
113675	0			
587	0			
587	0			
587	0			
501	51166			
0	0			
10157	10157			
10157	501			
501	51166			
51166	55753			
55753	1743			
2639	1743			
3030	2639			
3030	3033			
3033	39			
9869	8985			
79823	8985			
79823	9869			
79823	9869			
9869	79823			
79823	9869			
8424	501			
8424	223			
8985	8985			
0	0			
10157	0			
10157	0			
51166	0			
501	0			
39	0			
123688	85007			
85007	10157			
85007	501			
2752	1373			
2752	2747			
2744	1373			
2744	2747			
1373	2747			
0	0			
0	5009			
0	1373			
0	5009			
0	1373			
5009	1373			
0	445			
445	4846			
445	5009			
4846	5009			
5009	0			
5009	384			
5009	4942			
5009	4953			
5009	95			
0	384			
0	4942			
0	4953			
0	95			
384	4942			
384	4953			
384	95			
4942	4953			
4942	95			
4953	95			
4846	0			
4846	384			
4846	435			
0	384			
0	435			
384	435			
445	435			
435	0			
2593	2628			
2593	548596			
435	4846			
435	113451			
4846	4846			
4846	113451			
0	4846			
0	113451			
384	4846			
384	113451			
4846	113451			
4846	4846			
113451	79814			
4942	8659			
65263	8659			
65263	5832			
8659	5832			
5832	5832			
51056	8974			
51056	65263			
65263	8974			
8974	65263			
8974	58510			
65263	8659			
58510	8659			
2806	8659			
2806	8659			
2806	112817			
112817	0			
112817	0			
0	8659			
0	5832			
0	8659			
0	162417			
0	2747			
8659	5832			
8659	162417			
8659	2747			
5832	8659			
5832	162417			
5832	2747			
8659	162417			
8659	2747			
162417	2747			
0	501			
0	57571			
0	55748			
0	2628			
501	57571			
501	55748			
501	2628			
57571	2628			
55748	2628			
6611	0			
6611	0			
0	0			
6723	6611			
6611	262			
6611	6723			
262	6723			
26	501			
6303	4129			
4129	501			
26	6723			
26	6303			
26	79814			
26	4953			
26	0			
6723	6303			
6723	79814			
6723	4953			
6723	0			
6303	79814			
6303	4953			
6303	0			
79814	4953			
79814	0			
4953	0			
84735	2628			
84735	0			
84735	501			
6723	0			
6723	6723			
262	6723			
0	6723			
6723	6723			
8659	8659			
2752	2744			
2744	2752			
8659	5625			
5625	8974			
5625	51056			
54498	0			
54498	0			
54498	6723			
262	0			
0	0			
0	0			
0	112817			
0	112817			
112849	1610			
4846	2628			
435	2628			
384	2628			
0	2628			
2628	4846			
2628	113451			
3034	57571			
57571	1644			
57571	3067			
3034	55748			
55748	1644			
55748	3067			
3034	84735			
1644	84735			
3067	84735			
3034	1644			
3034	3067			
131669	3034			
144193	131669			
10841	144193			
501	26			
26	3176			
1644	26			
3067	26			
1644	3176			
3067	3176			
4129	3176			
4129	222			
443	0			
10841	0			
57571	84735			
57571	55748			
222	4129			
222	8639			
4129	1644			
1644	8639			
3081	3242			
2954	3081			
2184	2954			
4282	3242			
3242	6898			
2806	3242			
3242	259307			
4282	6898			
2806	4282			
4282	259307			
7173	259307			
7054	259307			
7299	259307			
7299	259307			
259307	1644			
7173	2806			
2806	7054			
2806	7299			
2806	7299			
2806	1644			
7173	6898			
7054	6898			
7299	6898			
7299	6898			
6898	1644			
7173	7054			
7173	7299			
7173	7299			
7173	1644			
7299	7054			
7299	7054			
7054	1644			
7299	1644			
7299	1644			
1644	7299			
1644	7054			
1644	7299			
1312	1644			
4129	1644			
1644	8639			
1621	1644			
4129	1312			
1312	8639			
1621	1312			
1621	4129			
1621	8639			
1312	4129			
222	4129			
1312	222			
222	1312			
222	4129			
222	8639			
1312	1621			
5409	1621			
4129	1621			
1312	5409			
4129	1312			
4129	5409			
4129	222			
4129	131			
222	4129			
131	4129			
222	131			
1312	222			
131	1312			
222	1312			
222	4129			
4129	222			
1312	4129			
4129	1312			
5409	4129			
1312	5409			
1312	4129			
81889	0			
2184	0			
259307	0			
259307	0			
2806	0			
2806	0			
6898	0			
6898	0			
7173	0			
7173	0			
7054	0			
7054	0			
7299	0			
7299	0			
7299	0			
1644	0			
0	0			
7299	0			
1644	0			
1644	0			
1312	0			
4129	0			
8639	0			
1621	0			
7173	0			
1644	0			
2806	0			
6898	0			
259307	0			
7054	0			
7299	0			
7299	0			
0	0			
0	0			
1638	7306			
7299	7299			
7054	7299			
1644	7299			
2184	81889			
81889	0			
1644	6898			
1644	2806			
1644	259307			
1644	9588			
6898	9588			
2806	9588			
259307	9588			
1644	4129			
1644	8639			
4282	259307			
2806	4282			
6898	4282			
3242	4282			
3242	259307			
3242	2806			
3242	6898			
222	4129			
222	8639			
0	0			
1644	0			
6898	0			
2806	0			
259307	0			
9588	0			
1644	0			
6898	0			
2806	0			
259307	0			
9588	0			
0	5053			
2806	5053			
6898	5053			
9588	5053			
1644	5053			
5053	0			
5053	0			
5053	259307			
3242	0			
